Sno,year,make,model,trim,body,transmission,condition,odometer,color,interior,seller,sellingprice,vehicle_type,oil_filter,engine_oil,washer_plug_drain,dust_and_pollen_filter,whell_alignment_and_balancing,air_clean_filter,fuel_filter,spark_plug,brake_fluid,brake_and_clutch_oil,transmission_fluid,brake_pads,clutch,coolant
791,2012,BMW,3 Series,328i,Convertible,automatic,4.8,14910,gray,gray,financial services remarketing (lease),31500,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
792,2012,BMW,3 Series,328i,Convertible,automatic,4.2,31388,gray,black,financial services remarketing (lease),27500,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
793,2012,Acura,TSX,Special Edition,Sedan,automatic,4.5,37284,red,black,"ahfc/honda lease trust/hvt, inc. eot",18400,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
794,2012,bmw,750i,750i,,automatic,4.9,53016,white,gray,financial services remarketing (lease),34250,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
795,2012,bmw,750li,750li,,automatic,3.4,24739,white,gray,financial services remarketing (lease),46750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
796,2012,BMW,3 Series,328i,Convertible,automatic,3.6,32456,blue,off-white,financial services remarketing (lease),26750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
797,2012,BMW,3 Series,328i,Convertible,automatic,3.5,35000,silver,off-white,financial services remarketing (lease),27500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
798,2012,BMW,3 Series,335i,Convertible,automatic,4.3,37509,black,—,financial services remarketing (lease),31500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
799,2012,,,,,automatic,4.8,39825,—,gray,financial services remarketing (lease),58500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
800,2012,bmw,750i,750i,,automatic,3.9,36156,blue,gray,financial services remarketing (lease),35500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
801,2012,BMW,6 Series,650i,Convertible,automatic,3.8,22845,white,—,financial services remarketing (lease),52500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
802,2012,BMW,7 Series,740Li,Sedan,automatic,3.9,24576,black,black,financial services remarketing (lease),40500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
803,2012,Acura,TL,Base,Sedan,automatic,4.2,32354,black,beige,"ahfc/honda lease trust/hvt, inc. eot",20300,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
804,2012,,,,,automatic,4.9,35093,blue,tan,financial services remarketing (lease),44500,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
805,2012,BMW,6 Series,640i,Convertible,automatic,4.1,51983,black,—,financial services remarketing (lease),40000,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
806,2012,Acura,TSX,Base,Sedan,automatic,4.2,36621,gray,black,"ahfc/honda lease trust/hvt, inc. eot",18200,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
807,2012,BMW,1 Series,128i,Coupe,manual,2.9,37168,blue,gray,financial services remarketing (lease),18000,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
808,2012,BMW,7 Series,740Li,Sedan,automatic,3.6,18602,white,gray,financial services remarketing (lease),42000,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
809,2012,Acura,RDX,Technology Package,SUV,,4,35348,gray,beige,"ahfc/honda lease trust/hvt, inc. eot",22000,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
810,2012,BMW,M3,Base,Convertible,automatic,3.5,25240,black,black,financial services remarketing (lease),42500,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
811,2012,BMW,3 Series,328i,Sedan,automatic,4.4,19411,gray,—,financial services remarketing (lease),27250,car,1,1,1,1,0,0,1,0,0,0,0,0,0,0
812,2012,BMW,5 Series,550i,Sedan,automatic,4.7,38066,black,black,financial services remarketing (lease),42500,car,1,1,1,1,0,0,1,0,0,0,0,0,0,0
813,2012,BMW,6 Series,650i,Convertible,automatic,4,28606,gray,black,financial services remarketing (lease),49500,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
814,2012,BMW,3 Series,328i,Coupe,automatic,4.7,26086,black,black,financial services remarketing (lease),22750,car,1,1,1,0,0,1,0,0,0,0,0,0,0,0
815,2012,bmw,750li,750li,,automatic,4.9,17647,gray,black,financial services remarketing (lease),49000,car,1,1,1,0,0,1,0,0,0,0,0,0,0,0
816,2012,BMW,6 Series,640i,Convertible,automatic,4.8,43505,gray,black,financial services remarketing (lease),44500,car,1,1,1,1,0,1,0,0,0,0,0,0,0,0
817,2012,BMW,6 Series,650i xDrive,Convertible,automatic,3.3,32289,gray,black,financial services remarketing (lease),48000,car,1,1,1,0,1,1,0,0,0,0,0,0,0,0
818,2012,BMW,6 Series,650i,Convertible,automatic,4.4,53404,white,—,financial services remarketing (lease),43500,car,1,1,1,0,1,1,0,0,0,0,0,0,0,0
819,2012,BMW,6 Series,650i,Convertible,automatic,4.5,21262,white,—,financial services remarketing (lease),52250,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
820,2012,bmw,750i,750i,,automatic,4,40183,gray,blue,financial services remarketing (lease),35500,car,1,1,1,1,0,0,0,0,0,0,0,0,0,0
821,2012,BMW,1 Series,128i,Convertible,automatic,3.5,24380,black,black,financial services remarketing (lease),35500,car,1,1,1,1,0,0,0,0,0,0,0,0,0,0
822,2012,MINI,Cooper Coupe,S,Hatchback,manual,4.2,51347,gray,black,mckenna audi/mckenna bmw,13750,car,1,1,1,1,0,0,0,0,0,0,0,0,0,0
823,2012,Audi,A5,2.0T Premium quattro,Coupe,automatic,4.1,33856,white,black,aaero sweet company,27000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
824,2012,BMW,5 Series,528i,Sedan,automatic,3.4,31616,gray,—,financial services remarketing (lease),28000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
825,2012,BMW,3 Series,328i,Sedan,,2,25355,white,beige,gm financial,14750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
826,2012,BMW,5 Series,528i,Sedan,automatic,4.2,30445,black,black,financial services remarketing (lease),28500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
827,2012,BMW,M3,Base,Convertible,automatic,4.7,20850,—,black,financial services remarketing (lease),43500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
828,2012,BMW,7 Series,740i,Sedan,automatic,4.6,46943,white,black,financial services remarketing (lease),33000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
829,2012,BMW,3 Series,335i,Coupe,manual,4.2,27312,gray,gray,financial services remarketing (lease),33000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
830,2012,BMW,3 Series,328i,Convertible,automatic,4.9,33355,gray,black,financial services remarketing (lease),27500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
831,2012,BMW,5 Series,535i,Sedan,automatic,4.3,34966,white,black,the car exchange,32500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
832,2012,BMW,3 Series,328i,Sedan,automatic,4.1,36617,black,black,financial services remarketing (lease),23500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
833,2012,BMW,6 Series,650i,Convertible,automatic,4.4,25060,white,—,financial services remarketing (lease),51500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
834,2012,BMW,1 Series,128i,Convertible,automatic,4.6,15311,white,—,financial services remarketing (lease),25000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
835,2012,BMW,3 Series,335i,Coupe,manual,4.7,16827,black,beige,financial services remarketing (lease),34750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
836,2012,BMW,6 Series,650i,Convertible,automatic,4.9,11868,gray,—,financial services remarketing (lease),47000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
837,2012,bmw,750i,750i,,automatic,3.5,42482,black,black,financial services remarketing (lease),33000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
838,2012,BMW,6 Series,650i,Convertible,automatic,3.6,35458,black,black,financial services remarketing (lease),44250,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
839,2012,BMW,M3,Base,Convertible,automatic,4.2,35920,silver,black,high bid trading co inc,41000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
840,2012,BMW,7 Series,740Li,Sedan,automatic,4.4,30313,black,gray,financial services remarketing (lease),40000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
841,2012,Acura,TSX,Special Edition,Sedan,automatic,3.9,43807,black,black,"ahfc/honda lease trust/hvt, inc. eot",17900,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
842,2012,Acura,TL,Technology Package,Sedan,automatic,4.7,50229,black,black,"ahfc/honda lease trust/hvt, inc. eot",20500,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
843,2012,,,,,automatic,4,33155,gray,gray,financial services remarketing (lease),45500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
844,2012,BMW,5 Series,535i,Sedan,automatic,3.9,38866,gray,black,financial services remarketing (lease),34000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
845,2012,BMW,3 Series,328i,Coupe,automatic,2.8,20163,black,black,financial services remarketing (lease),20000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
846,2012,Acura,RDX,Technology Package,SUV,automatic,3.7,30901,white,gray,lexus of thousand oaks,22500,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
847,2012,BMW,6 Series,650i,Convertible,,4.6,42686,gray,black,financial services remarketing (lease),41100,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
848,2012,Acura,TSX,Base,Sedan,automatic,4.2,13424,black,beige,"ahfc/honda lease trust/hvt, inc. eot",19600,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
849,2012,BMW,5 Series,535i,Sedan,automatic,3.8,52387,gray,black,financial services remarketing (lease),32500,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
850,2012,BMW,3 Series,328i,Coupe,automatic,2.7,18057,white,black,financial services remarketing (lease),22250,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
851,2012,BMW,3 Series,328i,Convertible,automatic,2.8,13661,black,—,financial services remarketing (lease),28250,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
852,2012,Acura,TL,Base,Sedan,automatic,2.4,35604,gray,black,"ahfc/honda lease trust/hvt, inc. eot",16800,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
853,2012,BMW,3 Series,328i,Convertible,automatic,4.9,27272,gray,tan,financial services remarketing (lease),31750,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
854,2012,bmw,750li,750li,,automatic,4.6,30917,gray,gray,financial services remarketing (lease),46000,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
855,2012,BMW,6 Series,650i,Convertible,automatic,4.9,26704,silver,tan,financial services remarketing (lease),49250,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
856,2012,BMW,5 Series,535i,Sedan,automatic,4.6,41539,white,black,financial services remarketing (lease),36750,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
857,2012,Acura,ZDX,Technology Package,Hatchback,automatic,3.6,33680,black,black,"ahfc/honda lease trust/hvt, inc. eot",26600,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
858,2012,BMW,3 Series,328i,Convertible,automatic,2.9,37032,black,black,financial services remarketing (lease),25000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
859,2012,BMW,3 Series,328i,Sedan,automatic,4.8,23936,white,—,financial services remarketing (lease),28000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
860,2012,Audi,A4,2.0T Premium quattro,Sedan,automatic,3.8,15193,black,black,high bid trading co inc,24250,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
861,2012,BMW,1 Series,128i,Convertible,automatic,4.3,33965,blue,—,financial services remarketing (lease),22750,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
862,2012,Acura,TSX,Special Edition,Sedan,automatic,4.1,30406,gray,black,"ahfc/honda lease trust/hvt, inc. eot",19100,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
863,2012,BMW,5 Series,535i,Sedan,automatic,4.4,54898,white,tan,financial services remarketing (lease),31000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
864,2012,BMW,5 Series,528i,Sedan,automatic,3.5,62345,gray,black,walters auto sales/service inc,24750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
865,2012,BMW,3 Series,335is,Convertible,automatic,3.6,48143,black,black,financial services remarketing (lease),33000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
866,2012,BMW,5 Series,528i,Sedan,automatic,3.8,35294,white,tan,l m auto wholesale,28000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
867,2012,BMW,6 Series,650i,Convertible,automatic,3.4,44520,black,black,financial services remarketing (lease),40500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
868,2012,BMW,5 Series,528i,Sedan,automatic,3.8,59814,white,black,financial services remarketing (lease),28000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
869,2012,BMW,6 Series,650i,Convertible,automatic,3.4,26807,black,—,financial services remarketing (lease),47000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
870,2012,Audi,A6,3.0T Premium quattro,Sedan,automatic,3.6,13936,black,black,ars/executive car leasing co,33100,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
871,2012,BMW,6 Series,640i,Convertible,automatic,3.7,45540,blue,beige,high bid trading co inc,40750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
872,2012,Acura,TL,Technology Package,Sedan,automatic,3.4,28151,black,black,"ahfc/honda lease trust/hvt, inc.",21000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
873,2012,BMW,3 Series,328i,Convertible,automatic,4.3,29297,white,black,financial services remarketing (lease),30000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
874,2012,BMW,3 Series,328i,Coupe,automatic,2.9,61573,white,—,financial services remarketing (lease),19000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
875,2012,BMW,6 Series,650i,Coupe,automatic,4.2,32341,gray,black,financial services remarketing (lease),43500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
876,2012,BMW,7 Series,740i,Sedan,automatic,4.1,17676,blue,black,financial services remarketing (lease),36500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
877,2012,Acura,TSX,Base,Sedan,automatic,1.9,27906,gray,gray,ag leaseplan,14000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
878,2012,Acura,TSX,Base,Sedan,automatic,3.3,10225,white,tan,"ahfc/honda lease trust/hvt, inc. eot",19400,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
879,2012,Audi,R8,4.2 quattro,Coupe,automatic,3.9,11740,gray,black,the hertz corporation,91000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
880,2012,BMW,3 Series,328i,Sedan,automatic,4.7,44099,white,—,financial services remarketing (lease),23250,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
881,2012,BMW,3 Series,328i,Coupe,automatic,4,36013,black,black,financial services remarketing (lease),21000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
882,2012,Acura,TSX,Base,Sedan,automatic,4.5,23568,white,gray,"ahfc/honda lease trust/hvt, inc. eot",19100,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
883,2012,BMW,3 Series,328i,Coupe,automatic,4.4,47581,white,off-white,financial services remarketing (lease),21250,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
884,2012,BMW,7 Series,740i,Sedan,automatic,4.6,46766,black,black,financial services remarketing (lease),33750,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
885,2012,bmw,750li,750li,,automatic,3.9,29564,white,black,financial services remarketing (lease),47000,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
886,2012,BMW,5 Series,528i,Sedan,automatic,4.2,50727,white,black,high bid trading co inc,26750,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
887,2012,Audi,A6,3.0T Premium quattro,Sedan,automatic,4.2,44002,black,black,trade in solutions irvine,30000,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
888,2012,BMW,3 Series,328i,Sedan,automatic,2.8,54355,gray,black,walters auto sales/service inc,22000,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
889,2012,BMW,6 Series,650i,Convertible,automatic,3.4,44067,black,—,financial services remarketing (lease),42250,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
890,2012,bmw,750li,750li,,automatic,4.7,32267,blue,gray,financial services remarketing (lease),45000,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
891,2012,bmw,750li,750li,,automatic,4.1,53746,black,black,financial services remarketing (lease),39500,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
892,2012,BMW,3 Series,328i,Convertible,automatic,4.3,26425,blue,brown,financial services remarketing (lease),29000,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
893,2012,Acura,MDX,Technology Package,SUV,automatic,4.7,36533,brown,beige,desert auto trade,30750,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
894,2012,,,,,automatic,2.4,27709,—,black,bmw of bakersfield,33750,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
895,2012,BMW,X3,xDrive28i,SUV,automatic,3.7,37120,black,red,l m auto wholesale,27500,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
896,2012,BMW,6 Series,650i,Convertible,automatic,3.7,23496,white,black,financial services remarketing (lease),51250,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
897,2012,Acura,TSX,Base,Sedan,automatic,2.7,33771,black,beige,"ahfc/honda lease trust/hvt, inc. eot",16200,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
898,2012,BMW,5 Series,528i,Sedan,automatic,4.4,43260,black,black,high bid trading co inc,27750,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
899,2012,BMW,7 Series,740Li,Sedan,automatic,3.8,38006,gray,black,financial services remarketing (lease),37500,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
900,2012,MINI,Cooper Clubman,Base,Hatchback,automatic,3.8,21924,red,black,high bid trading co inc,12600,car,1,1,1,1,0,1,1,0,0,1,0,0,1,0
901,2012,BMW,3 Series,328i,Sedan,automatic,,57117,gray,—,onemain rem/manheim san francisco bay,17500,car,1,1,1,1,0,1,1,0,0,1,0,0,1,0
902,2012,BMW,6 Series,650i,Convertible,automatic,4.3,30156,white,—,financial services remarketing (lease),48500,car,1,1,1,1,0,1,1,0,0,1,0,0,1,0
903,2012,bmw,750li,750li,,automatic,3.4,49972,white,gray,financial services remarketing (lease),40500,car,1,1,1,1,0,1,1,0,0,1,0,0,1,0
904,2012,BMW,3 Series,328i,Convertible,automatic,4.7,17453,blue,black,financial services remarketing (lease),31250,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
905,2012,BMW,6 Series,650i,Convertible,automatic,3.9,26391,white,—,financial services remarketing (lease),51500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
906,2012,BMW,1 Series,128i,Convertible,automatic,4.7,30653,black,black,financial services remarketing (lease),22000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
907,2012,BMW,X3,xDrive28i,SUV,automatic,4.2,42148,gray,gray,financial services remarketing (lease),29000,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
908,2012,bmw,750i,750i,,automatic,1.9,44274,black,black,financial services remarketing (lease),33250,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
909,2012,Acura,TL,Technology Package,Sedan,automatic,3.7,57367,black,black,"ahfc/honda lease trust/hvt, inc. eot",18000,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
910,2012,Audi,S5,Premium Plus quattro,Coupe,automatic,3.7,22938,black,black,high bid trading co inc,36500,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
911,2012,Audi,Q5,3.2 Premium Plus quattro,SUV,automatic,4.1,38750,black,black,high bid trading co inc,31250,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
912,2012,bmw,750i,xdr 750i xdriv,,automatic,4.7,15452,beige,gray,financial services remarketing (lease),41500,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
913,2012,bmw,750li,750li,,automatic,4.2,43022,white,black,financial services remarketing (lease),43750,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
914,2012,Acura,MDX,Technology and Entertainment Packages,SUV,automatic,4.1,37587,white,beige,trade in solutions irvine,31000,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
915,2012,BMW,7 Series,740i,Sedan,automatic,4.3,47390,black,black,financial services remarketing (lease),34250,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
916,2012,BMW,5 Series,550i,Sedan,automatic,4,43662,gray,gray,financial services remarketing (lease),36500,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
917,2012,Audi,A6,3.0T Premium quattro,Sedan,automatic,4.1,47513,white,brown,fratelli investment group,28750,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
918,2012,bmw,750li,750li,,automatic,3.8,43648,blue,beige,autobahn west enterprises inc,40000,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
919,2012,BMW,7 Series,740Li,Sedan,automatic,4.5,29460,black,black,financial services remarketing (lease),40500,car,1,1,1,0,1,0,0,0,0,0,0,1,0,0
920,2012,BMW,5 Series,535i,Sedan,automatic,4.4,37915,black,black,financial services remarketing (lease),34000,car,1,1,1,0,1,0,0,0,0,0,0,1,0,0
921,2012,Acura,TSX,Special Edition,Sedan,automatic,4.6,91532,black,black,high bid trading co inc,15000,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
922,2012,BMW,3 Series,328i,Coupe,automatic,3.9,38166,white,—,financial services remarketing (lease),22750,car,1,1,1,0,1,0,0,0,0,0,0,1,0,0
923,2012,Audi,A4,2.0T Premium quattro,Sedan,automatic,3.8,39272,blue,black,california auto exchange,20250,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
924,2012,BMW,3 Series,328i,Sedan,automatic,4.1,30875,white,—,financial services remarketing (lease),41000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
925,2012,BMW,3 Series,328i,Convertible,automatic,2.7,26285,gray,gray,financial services remarketing (lease),26500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
926,2012,BMW,6 Series,650i,Convertible,automatic,2.8,36051,gray,black,financial services remarketing (lease),42900,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
927,2012,Acura,ZDX,Technology Package,Hatchback,automatic,3.7,48115,black,—,high bid trading co inc,28000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
928,2012,Audi,A4,2.0T Premium quattro,Sedan,automatic,3.8,48158,blue,gray,fratelli investment group,19500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
929,2012,BMW,6 Series,640i,Convertible,automatic,4.2,37688,white,—,financial services remarketing (lease),45500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
930,2012,BMW,3 Series,328i,Convertible,automatic,4.7,35006,white,tan,financial services remarketing (lease),27300,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
931,2012,BMW,5 Series,528i,Sedan,automatic,4.6,35638,blue,gray,financial services remarketing (lease),31500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
932,2012,BMW,5 Series,535i xDrive,Sedan,automatic,3.3,26936,gray,gray,financial services remarketing (lease),34500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
933,2012,BMW,6 Series,640i,Coupe,automatic,4.1,50362,white,white,high bid trading co inc,42000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
934,2012,bmw,750li,750li,,automatic,4.9,46501,black,black,financial services remarketing (lease),42500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
935,2012,Acura,MDX,Base,SUV,automatic,3.6,34643,gray,black,"ahfc/honda lease trust/hvt, inc. eot",27000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
936,2012,BMW,5 Series,535i,Sedan,automatic,2.8,36773,black,black,financial services remarketing (lease),32500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
937,2012,BMW,6 Series,650i,Convertible,automatic,4.8,25070,silver,—,financial services remarketing (lease),50000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
938,2012,Dodge,Avenger,SE,Sedan,automatic,3.5,65600,gray,black,dtg operations inc,8300,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
939,2012,Ford,E-Series Wagon,E-350 Super Duty XL,Van,,2,42804,white,gray,enterprise vehicle exchange / tra / rental / tulsa,16000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
940,2012,Ford,Escape,Limited,SUV,automatic,3.5,45035,gray,beige,"ford motor credit company,llc pd",14100,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
941,2012,Dodge,Avenger,SE,Sedan,automatic,3.5,38669,black,black,dtg operations inc,9400,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
942,2012,Ford,Edge,SEL,SUV,automatic,4.6,20035,gray,black,"ford motor credit company,llc pd",20800,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
943,2012,BMW,X5,xDrive35i Premium,SUV,automatic,3.8,39302,black,gray,financial services remarketing (lease),39750,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
944,2012,Cadillac,SRX,Base,SUV,automatic,3.5,64568,black,gray,us bank,15750,car,1,1,1,0,0,0,0,0,0,0,1,0,0,0
945,2012,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,2.8,32104,silver,black,california republic bank,23000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
946,2012,Ford,Edge,SEL,SUV,automatic,4.6,41115,white,gray,"ford motor credit company,llc pd",22100,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
947,2012,Ford,Focus,Titanium,Hatchback,automatic,3,26747,red,black,remarketing by ge/chase lease remarketing co,14000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
948,2012,Ford,Flex,Limited,Wagon,,,53527,silver,—,onemain rem/manheim southern california,16750,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
949,2012,BMW,Z4,sDrive28i,Convertible,automatic,4.5,19767,black,black,financial services remarketing (lease),32000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
950,2012,BMW,X5,xDrive35d,SUV,automatic,3.6,38715,black,beige,financial services remarketing (lease),34000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
951,2012,Chevrolet,Cruze,LT Fleet,Sedan,automatic,3.9,69407,white,gray,hoehn honda,9000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
952,2012,Chevrolet,Traverse,LS,SUV,automatic,4,41873,white,gray,merchants automotive group,18200,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
953,2012,Chevrolet,Malibu,LS Fleet,Sedan,automatic,2.9,67196,black,gray,the hertz corporation,9300,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
954,2012,Ford,Focus,Titanium,Hatchback,automatic,3.9,29499,black,black,"ford motor credit company,llc pd",14900,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
